code,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,discipline,event
2283202,KEANE Ellen,KEANE E,Ellen KEANE,Female,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,0.0,0.0,['Para Swimming'],"[""Women's 100m Backstroke - S9"", ""Women's 100m Breaststroke - SB8""]",1995-04-06,DUBLIN,Ireland,DUBLIN,Ireland,,"Listening to music, going to concerts, cooking, baking, spending time with her dog. (evoke.ie, 28 Apr 2022; skysports.com, 15 Nov 2020; Athlete, 09 Sep 2019)",Athlete,"Culinary Studies - Dublin Institute of Technology, Ireland",,"Gaelic, English",Hayley Burke,"Her father contacted the mother of a Paralympian who had a similar impairment, and she was subsequently invited to a Para swimming competition. ""Geraldine Conway, manager of the Irish Paralympic swim team, contacted my dad and invited me to compete in a disability swimming competition in Northern Ireland to see if I enjoyed swimming competitively. It wasn't really anything that I was expecting, but I realised that I loved competing and I loved the control that gave me."" (Athlete, 12 Jul 2015, 11 Apr 2011; allianz.ie, 29 Mar 2019)","Irish Para swimmer Nicole Turner. (Athlete, 27 Aug 2024)","Coach Dave Malone. (Athlete, 21 Aug 2021)","""Don't practise until it's perfect, practise so you can never get it wrong."" (Athlete, 12 Jul 2015)",,,,,
2283260,KORINETS Yevhenii,KORINETS YE,KORINETS,Male,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,0.0,0.0,['Sitting Volleyball'],['Men'],1997-04-07,,,ZHYTOMYR,Ukraine,,,,"Vinnytsia Mykhailo Kotsiubynskyi State Pedagogical University, Ukraine",,,Pavlo Mykhlyk [national],"He played standing volleyball prior to acquiring his impairment and wanted to stay in the sport. ""There is still a remnant of what I did professionally in volleyball before getting injured. Some skills are there, some physical training remains, understanding remains, but this is a completely different type of volleyball."" (suspilne.media, 25 Jan 2024)",,,,,,"He played professional standing volleyball prior to acquiring his impairment. (suspilne.media, 25 Jan 2024)",,
2283266,O'DONNELL Tiarnan,O'DONNELL T,Tiarnan O'DONNELL,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,0.0,0.0,['Para Rowing'],['PR2 Mixed Double Sculls'],1998-09-13,,,LIMERICK,Ireland,,,Athlete,"Mechanical Engineering - University of Limerick, Ireland",,English,,"He began playing wheelchair basketball at age 15 and has represented Ireland in the sport. He switched to Para rowing after encouragement from Irish Para rower Katie O'Brien. ""Katie is at the top of this sport and messaged me saying, 'I think you could be amazing at rowing if you gave it a go'. I decided that once my degree was secured, I would commit everything to this goal of going to the Paralympics [in 2024 in Paris]."" (ul.ie, 31 Aug 2023; iwa.ie, 01 Jan 2023)",,"His parents. (ul.ie, 31 Aug 2023)","""Enjoy the sport. If you love playing the sport, you will improve naturally as a by-product of you enjoying yourself."" (iwa.ie, 01 Jan 2023)",,,"He has represented Ireland in wheelchair basketball. He won bronze with the team at the 2023 European Championships Division C in Sarajevo, Bosnia and Herzegovina. (Instagram profile, 28 Sep 2023; ul.ie, 31 Aug 2023)",,
2283273,BYTCHENKO Denys,BYTCHENKO D,BYTCHENKO,Male,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,0.0,0.0,['Sitting Volleyball'],['Men'],1988-03-19,BORYSPIL,Ukraine,KYIV,Ukraine,"Den (VK profile, 30 Jul 2016)",,,"Industrial Engineering - National University of Food Technologies, Kyiv, UKR",,"Russian, Ukrainian",Pavlo Mykhlyk [national],"""My parents took me to training, they told me to go and practise. But they also played a lot of volleyball themselves, so it can be said that this sport is hereditary."" (sk1.tv, 31 Mar 2023)",,,,,,,,
2283299,HORYAKIN Ruslan,HORYAKIN R,HORYAKIN,Male,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,0.0,0.0,['Sitting Volleyball'],['Men'],1978-03-09,SMILA,Ukraine,KYIV,Ukraine,,"Photography. (Athlete, 05 Oct 2017)",,"Finance - Cherkasy State Technological University, Ukraine","Daughter Izabella, son Yury","English, Russian, Ukrainian",Pavlo Mykhlyk [national],"""I wanted to find a sport for the impaired, just to keep fit. By chance I bumped into a player from the sitting volleyball team who invited me to come to a training."" (Athlete, 05 Oct 2017)","His daughter, Ukrainian sports acrobat Izabella Horiakina. (Athlete, 05 Oct 2017)","His teammates. (Athlete, 05 Oct 2017)",,,,,,
2283438,CERNA Amanda,CERNA A,Amanda CERNA,Female,Athlete,CHI,Chile,Chile,Chile,Chile,CHI,0.0,0.0,['Para Athletics'],"[""Women's 200m - T47"", ""Women's 400m - T47""]",1998-09-03,SANTIAGO,Chile,SANTIAGO,Chile,"Mandy (Facebook profile, 05 May 2020)",,Athlete,,,Spanish,,"A sports teacher encouraged her to attend a Para sport trial in Santiago, Chile. ""Watching other people with an impairment training motivated me to do the same."" (mujerimpacta.cl, 02 Nov 2016)","Chilean sprinter Isidora Jimenez. (Athlete, 22 Oct 2015)","Her family. (santiago2023.org, 01 Nov 2023)","""People don't know what dreams others have. My advice is to do what motivates you and follow your dreams. Nobody should tell you what to do."" (biobiochile.cl, 08 Mar 2019)","Her twin sister Javiera has competed in non-Para athletics at national level in Chile. (biobiochile.cl, 09 Jan 2017)",,,,
2283938,SIMON Jayci,SIMON J,Jayci SIMON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Para Badminton'],"[""Women's Singles SH6"", 'Mixed Doubles SH6']",2005-02-13,,,"LANSING, MI",United States,,,"Optician, Student",,,English,,"She was introduced to the sport at a Little People of America [LPA] event. ""In 2015, I got recruited to try out badminton. Not knowing what it was, my family brought home a backyard badminton set and we began playing it outside. It then led to camps and clinics. In 2016, I was introduced to Para badminton."" (fox47news.com, 07 Apr 2023; jaycisjourney.com, 01 Jan 2023)",,,"""I'm a really hardworking and dedicated person."" (lansingstatejournal.com, 14 Aug 2019)",,,,,
2283939,KRAJEWSKI Miles,KRAJEWSKI M,Miles KRAJEWSKI,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Para Badminton'],"[""Men's Singles SH6"", 'Mixed Doubles SH6']",2005-06-27,"LINCOLN, NE",United States,"YANKTON, SD",United States,,,,,,English,Moss Lattison,"He tried a number of sports before focusing on Para badminton. ""It was really fun, different from tennis and the shuttlecock was a lot harder to hit than a ball."" (cornhuskerstategames.com, 02 Jul 2019; teamusa.org, 20 Dec 2017)","Japanese badminton player Kento Momota. (paralympic.org, 06 Sep 2019)",,,,,"He has played golf at age-group state level. He also competed in basketball, volleyball, football, athletics, table tennis, swimming, and curling at the 2014 National Dwarf Games in San Diego, CA, United States of America. (teamusa.org, 01 Sep 2019; sdga.org, 26 Jul 2016; soundcloud.com, 22 Aug 2014)",,
2284757,OLIINYK Nataliia,OLIINYK N,Nataliia OLIINYK,Female,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,0.0,0.0,['Para Powerlifting'],"[""Women's over 86kg""]",1981-07-09,POPASNA,Ukraine,,Ukraine,,"Needlework, cooking. (Athlete, 19 Apr 2021)",Athlete,,Daughter Anastasia,"Russian, Ukrainian","Andriy Ivzhenko [personal], UKR","""I remember lying on the bed, watching TV, and there were Paralympic athletes competing. And, looking at them, I decided I would become an athlete too."" (popasnaya.city, 13 Sep 2018)","Ukrainian boxer Oleksandr Usyk. (Athlete, 11 Jul 2019)","Coach Oleksandr Alfyorov. (Athlete, 11 Jul 2019)","""There are no difficulties in weightlifting for me. I have never had a desire to give up my hobby."" (popasnaya.city, 13 Sep 2018)",,,,,
2284807,DANISHI Ebrahim,DANISHI E,Ebrahim DANISHI,Male,Athlete,AFG,Afghanistan,Afghanistan,Afghanistan,Afghanistan,AFG,0.0,0.0,['Para Taekwondo'],['Men K44 -58kg'],2001-03-15,,,,,,,,,,Persian,Badam Gul Sarwari [national],,,,,,,,,
2285057,ELWART Jillian,ELWART J,Jillian ELWART,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Para Canoe'],"[""Women's Va'a Single 200m - VL3""]",1983-05-26,,,,,,"Camping, hiking. (americancanoe.org, 2023)","Athlete, Prosthetist","Anthropology - University of Arkansas, Little Rock, AR, USA",One daughter,English,,"""Kayaking gives me the opportunity to enjoy the outdoors while pushing my physical limits."" (canoeicf.com, 01 Jan 2022)",,,,,,,,
2285059,HAXTON Blake,HAXTON B,Blake HAXTON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,['Para Canoe'],"[""Men's Va'a Single 200m - VL2""]",1990-12-17,"COLUMBUS, OH",United States,,,,,"Analyst, Athlete","Finance - Ohio State University, United States",,English,,"He started rowing in high school. He returned to the sport after his illness by coaching the rowing team at his former high school. He was then encouraged to compete in Para rowing by Tom Darling, the director of Para rowing at US Rowing. He became interested in Para canoe sprint after the 2016 Paralympic Games in Rio de Janeiro and set the goal of competing in both sports at the 2020 Games in Tokyo. (canoeicf.com, 02 Sep 2021; USRowing YouTube channel, 18 Dec 2019; usrowing.org, 24 Aug 2014; sports.yahoo.com, 10 Jul 2012)","US rower Gevvie Stone. (usrowing.org, 23 Sep 2016)","His brother Anderson. ""We're very close in age, so we've done just about everything together, especially anything involving sports. He was always a fierce competitor and when combined with the fact that he was always a little bigger and stronger than I was, it meant that he would beat me in just about everything we played. Eventually that competitive streak rubbed off a little bit, and I'm really glad I had him to push me all those years."" (usrowing.org, 01 Sep 2014)",,,,"He represented the United States of America in both canoe sprint and rowing at the 2020 Paralympic Games in Tokyo. He also competed in non-Para rowing at high school level in the United States of America. (SportsDeskOnline, 19 Dec 2023; blakehaxton.com, 21 Apr 2019)",,
2285093,PEREZ LOPEZ Alejandra Paola,PEREZ LOPEZ AP,Alejandra Paola PEREZ LOPEZ,Female,Athlete,VEN,Venezuela,Venezuela,Venezuela,Venezuela,VEN,0.0,0.0,['Para Athletics'],"[""Women's 100m - T12"", ""Women's 200m - T12"", ""Women's 400m - T12""]",1998-07-09,MARACAIBO,Venezuela,MARACAIBO,Venezuela,,"Dancing, exercising. (Athlete, 24 Aug 2021)",Athlete,"Law - Dr. Rafael Belloso University, Maracaibo, VEN",,Spanish,"Isidro Barthelemy [national], CUB","She feels free when she is running. (Athlete, 24 Aug 2021)","Venezuelan triple jumper Yulimar Rojas, Cuban Para sprinter Omara Durand. (Athlete, 24 Aug 2021)","Guide Markinson Manzanilla. (Athlete, 24 Aug 2021)","""When you focus on the good, the good gets better."" (Facebook profile, 30 Aug 2020)","Her twin sister Linda Patricia has also represented Venezuela in Para athletics, and won gold in the women's T11 100m at the 2020 Paralympic Games in Tokyo. (SportsDeskOnline, 09 Nov 2023; efectococuyo.com, 03 Sep 2021; Venezuelan NPC, 24 Aug 2021)","She prays before competitions. (Athlete, 24 Aug 2021)",,,
2285100,LENCINA Dario,LENCINA D,Dario LENCINA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,['Blind Football'],['Men'],1980-08-23,GENERAL PACHECO,Argentina,,Argentina,"The Bear (Athlete, 01 Apr 2016)",,Athlete,"Physical Education - Romero Brest Superior Institute of Physical Education, Buenos Aires, ARG",Daughters Maria and Delfina,"English, Spanish",Ariel Figueroa [national]; Enrique Bertoni [national],"""I was invited to play a match and I enjoyed it."" (ar.radiocut.fm, 13 Apr 2019; Athlete, 01 Apr 2016)",,"His father Aldo Lencina. (Athlete, 01 Apr 2016)","""Persevere and overcome difficulties quickly."" (Athlete, 01 Apr 2016)",,,"He played football for the Villa Dalmine team in Argentina before an injury forced him to retire. (villadalmine.com.ar, 21 Sep 2019)",,
2285103,MULECK German,MULECK G,German MULECK,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,['Blind Football'],['Men'],1990-05-04,BUENOS AIRES,Argentina,,,"Toro [Bull]. (Athlete, 01 Apr 2016)",,,Physical Education,,Spanish,Ariel Figueroa [national]; Enrique Bertoni [national],"An acquaintance told him the Argentina Para football 5-a-side team was having tryouts for goalkeepers. ""I arrived on a Tuesday morning and trained with them and it was hard because it was something new. In this sport you have to talk, to guide, to give a lot of information in just a few words and that takes time. You can't do it from one day to the next."" (mgodeportes.jimdofree.com, 01 Jan 2016)","Italian goalkeeper Gianluigi Buffon. (Athlete, 01 Apr 2016)","Argentinian Para football 5-a-side goalkeeper Dario Lencina. (Athlete, 01 Apr 2016)","""Never give up, train hard, suffer now and live life like a champion."" (Athlete, 01 Apr 2016)","He has played in the Argentinian futsal first division for Talar. (Red Audiovisual YouTube channel, 07 Apr 2020)",,,,
2285113,BRACAMONTE Andrea Viviana,BRACAMONTE AV,Andrea Viviana BRACAMONTE,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,['Para Canoe'],"[""Women's Kayak Single 200m - KL1""]",1971-08-24,,,ITUZAINGO,Argentina,,,Athlete,,,Spanish,,"Before the car accident that led to her impairment, she practised martial arts and volleyball. During rehabilitation, she began swimming and later played wheelchair basketball. She eventually discovered paddling sports through a journalist. ""I discovered the river during a sailing course and I realised that I have found my place, being outdoors and on turbulent waters."" (paradeportes.com, 21 Jul 2024; rionegro.com.ar, 13 Jan 2015)",,,,,,"She has represented Argentina in wheelchair basketball and Para rowing. (rionegro.com.ar, 13 Jan 2015)",,
2285183,MBAZIIRA Dennis,MBAZIIRA D,Dennis MBAZIIRA,Male,Athlete,UGA,Uganda,Uganda,Uganda,Uganda,UGA,0.0,0.0,['Para Powerlifting'],"[""Men's up to 88kg""]",1985-06-10,,,KAMPALA,Uganda,,,Athlete,,,English,Kenneth Ssekilanda [national],"""A friend of mine, who was already involved in Para powerlifting, took an interest, and we began training together. This partnership ignited my determination, and I soon found myself deeply committed to the sport, even more so than he was."" (Facebook page, 26 Feb 2024)",,,"""Believe in who you are and what you have. I'm not giving up. I'm powering up."" (Legacy League Talents YouTube channel, 15 Mar 2024)",,,,,
2285191,von EINEM Samuel,von EINEM S,Samuel von EINEM,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Para Table Tennis'],"[""Men's Singles - MS11""]",1995-06-21,"ADELAIDE, SA",Australia,,,,,,"Accounting - TAFE Queensland, Brisbane, QLD, AUS",,English,Alois Rosario [national],"""I've always had a table tennis table at home since I was young but when I was eight, I moved to Abu Dhabi, United Arab Emirates, with my family. It was too hot most of the time to play my usual sports which were tennis and soccer. It was then that I was introduced to table tennis because I could play it indoors and when I was 11, I started to play table tennis competitions. When I found out I could get into Para sport, that was pretty big, because I knew that I could potentially go to the Paralympics."" (ittf.com, 05 Sep 2020; adelaidenow.com.au, 13 Jul 2016)","Swiss tennis player Roger Federer. (Athlete, 28 Apr 2016)","His family, friends, and coaches. (ittf.com, 05 Sep 2020)","""A good player finds a way to win."" (Athlete, 28 Apr 2016)",,,"He represented Australia in non-Para table tennis at junior level. He has also played tennis at national-level competitions in Australia. (ittf.com, 05 Sep 2020; cdn.revolutionise.com.au, 01 Jan 2019)",,
2285192,MA Lin,MA L,Lin MA,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Para Table Tennis'],"[""Men's Doubles - MD18"", ""Men's Singles - MS9""]",1989-12-25,MUDANJIANG,China,,,,"Diving. (smh.com.au, 05 Aug 2022)",,,,Mandarin,Alois Rosario [national]; George Logothetis [national],"He was inspired to take up table tennis after watching players from the People's Republic of China win four gold medals at the 1996 Olympic Games in Atlanta. (smh.com.au, 26 Aug 2021; kidsnews.com.au, 23 Aug 2021)","Austrian-US actor and bodybuilder Arnold Schwarzenegger. (paralympic.org.au, 01 Jan 2019)","His family. (mudanjiang.dbw.cn, 18 Sep 2008)","""If you think you can then you can."" (paralympic.org.au, 01 Jan 2019)",,,,,
2285193,ADDIS Christopher,ADDIS C,Christopher ADDIS,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Para Table Tennis'],"[""Men's Doubles - MD8"", ""Men's Singles - MS4"", 'Mixed Doubles - XD7']",1988-09-08,,,"MELBOURNE, VIC",Australia,,,,,"Son Jayden, daughter Emma",English,Alois Rosario [national]; George Logothetis [national],,"Australian wheelchair tennis player Dylan Alcott. (vis.org.au, 03 Jan 2020)",,"""It's not about how many times you fall, it's about the times you get back up."" (vis.org.au, 03 Jan 2020)",,,,,
2285194,HUO Jimmy,HUO J,Jimmy HUO,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Para Table Tennis'],"[""Men's Singles - MS5""]",1955-08-09,,,,Australia,,,Athlete,,,,,,,,,,,,,
2285195,di TORO Daniela,di TORO D,Daniela di TORO,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Para Table Tennis'],"[""Women's Doubles - WD10"", ""Women's Singles - WS4"", 'Mixed Doubles - XD7']",1974-10-16,"MELBOURNE, VIC",Australia,,Australia,"Danni (Athlete, 27 Jul 2016)",,Athlete,"Medicine - Victoria University, Melbourne, VIC, AUS",,English,,"In November 2012 she sustained a chemical burn injury that prevented her from playing wheelchair tennis. She went to a local table tennis club to keep herself active. ""It happened to be where one of the Paralympic preparation programme teams was training. They just welcomed me with open arms. It's so different to tennis but it's a nice challenge, it's got me out of a lot of comfort zones. Table tennis is one of the greatest sports in the world and everyone should have the opportunity to be able to play it. It is for all ages and all abilities."" (sportaus.gov.au, 13 Apr 2021; heraldsun.com.au, 03 Sep 2016; abc.net.au, 27 May 2016)","Australian wheelchair basketball players Sandy Blythe and Sue Hobbs. (cdn.revolutionise.com.au, 01 Jan 2018)","""Rob Cornell, the coach who took me to number one in wheelchair tennis. He taught me to trust myself and helped me be the best version of myself."" (Athlete, 27 Jul 2016)","""Respect to anyone who is prepared to have a crack at something."" (paralympic.org.au, 08 Jan 2012)",,,"She competed in wheelchair tennis at five consecutive Paralympic Games from 1996 to 2012. She won a silver medal in the women's doubles at the 2000 Games in Sydney, and bronze in the women's singles at the 2004 Games in Athens. (SportsDeskOnline, 15 Apr 2021; paralympic.org, 01 Jan 2017, 27 Apr 2016)",,
